地域,都道府県,市町村名,自然・人文,種別名称,資源名称,資源ランク,資源種類
中国,山口,防府市,人文,神社・寺院・教会,防府天満宮,B,歴史資源
中国,山口,宇部市,人文,神社・寺院・教会,宗隣寺,B,歴史資源
中国,山口,山口市,人文,神社・寺院・教会,常栄寺（雪舟庭）,B,歴史資源
中国,山口,山口市,人文,神社・寺院・教会,瑠璃光寺,B,歴史資源
四国,徳島,三好市,人文,神社・寺院・教会,箸蔵寺,B,歴史資源
四国,香川,琴平町,人文,神社・寺院・教会,金刀比羅宮,A,歴史資源
四国,香川,高松市,人文,神社・寺院・教会,屋島寺,B,歴史資源
四国,香川,三豊市,人文,神社・寺院・教会,弥谷寺,B,歴史資源
四国,香川,善通寺市,人文,神社・寺院・教会,善通寺,B,歴史資源
四国,香川,三豊市,人文,神社・寺院・教会,本山寺,B,歴史資源
四国,香川,さぬき市,人文,神社・寺院・教会,大窪寺,B,歴史資源
四国,愛媛,今治市,人文,神社・寺院・教会,大山祇神社,B,歴史資源
四国,愛媛,宇和島市,人文,神社・寺院・教会,和霊神社,B,歴史資源
四国,愛媛,松山市,人文,神社・寺院・教会,石手寺,B,歴史資源
四国,愛媛,松山市,人文,神社・寺院・教会,太山寺,B,歴史資源
四国,愛媛,松山市,人文,神社・寺院・教会,伊佐爾波神社,B,歴史資源
四国,愛媛,西条市,人文,神社・寺院・教会,（西山）興隆寺,B,歴史資源
四国,愛媛,上島町,人文,神社・寺院・教会,祥雲寺,B,歴史資源
四国,愛媛,大洲市,人文,神社・寺院・教会,（金山）出石寺,B,歴史資源
四国,愛媛,松山市,人文,神社・寺院・教会,伊豫豆比古命神社（通称：椿神社）,B,歴史資源
四国,愛媛,西条市,人文,神社・寺院・教会,伊曽乃神社,B,歴史資源
四国,愛媛,西条市,人文,神社・寺院・教会,石鎚神社,B,歴史資源
四国,愛媛,西条市,人文,神社・寺院・教会,保国寺,B,歴史資源
四国,愛媛,大洲市,人文,神社・寺院・教会,如法寺,B,歴史資源
四国,愛媛,西予市,人文,神社・寺院・教会,龍澤寺,B,歴史資源
四国,愛媛,久万高原町,人文,神社・寺院・教会,岩屋寺,B,歴史資源
四国,高知,高知市,人文,神社・寺院・教会,竹林寺,B,歴史資源
四国,高知,南国市,人文,神社・寺院・教会,（土佐）国分寺,B,歴史資源
四国,高知,高知市,人文,神社・寺院・教会,土佐神社,B,歴史資源
四国,高知,須崎市,人文,神社・寺院・教会,鳴無神社,B,歴史資源
四国,高知,室戸市,人文,神社・寺院・教会,金剛頂寺,B,歴史資源
四国,高知,室戸市,人文,神社・寺院・教会,最御崎寺,B,歴史資源
四国,高知,日高村,人文,神社・寺院・教会,小村神社,B,歴史資源
四国,高知,大豊町,人文,神社・寺院・教会,豊楽寺,B,歴史資源
九州,福岡,太宰府市,人文,神社・寺院・教会,太宰府天満宮,A,歴史資源
九州,福岡,添田町,人文,神社・寺院・教会,英彦山神宮,B,歴史資源
九州,福岡,福岡市,人文,神社・寺院・教会,筥崎宮,B,歴史資源
九州,福岡,宗像市,人文,神社・寺院・教会,宗像大社,B,歴史資源
九州,福岡,福岡市,人文,神社・寺院・教会,香椎宮,B,歴史資源
九州,福岡,福岡市,人文,神社・寺院・教会,住吉神社,B,歴史資源
九州,福岡,太宰府市,人文,神社・寺院・教会,観世音寺,B,歴史資源
九州,福岡,久留米市,人文,神社・寺院・教会,高良大社,B,歴史資源
九州,福岡,福岡市,人文,神社・寺院・教会,聖福寺,B,歴史資源
九州,佐賀,鹿島市,人文,神社・寺院・教会,祐徳稲荷神社,A,歴史資源
九州,佐賀,多久市,人文,神社・寺院・教会,多久聖廟,B,歴史資源
九州,長崎,長崎市,人文,神社・寺院・教会,大浦天主堂,A,歴史資源
九州,長崎,新上五島町/平戸市,人文,神社・寺院・教会,長崎の教会群,A,歴史資源
九州,長崎,平戸市,人文,神社・寺院・教会,平戸・田平の教会,B,歴史資源
九州,長崎,長崎市,人文,神社・寺院・教会,大野教会堂,B,歴史資源
九州,長崎,佐世保市,人文,神社・寺院・教会,黒島天主堂,B,歴史資源
九州,長崎,対馬市,人文,神社・寺院・教会,万松院,B,歴史資源
九州,長崎,長崎市,人文,神社・寺院・教会,崇福寺,B,歴史資源
九州,長崎,長崎市,人文,神社・寺院・教会,浦上天主堂,B,歴史資源
九州,熊本,天草市,人文,神社・寺院・教会,崎津・大江の教会,B,歴史資源
九州,熊本,阿蘇市,人文,神社・寺院・教会,阿蘇神社,B,歴史資源
九州,熊本,熊本市,人文,神社・寺院・教会,藤崎八幡宮,B,歴史資源
九州,熊本,熊本市,人文,神社・寺院・教会,本妙寺,B,歴史資源
九州,熊本,人吉市,人文,神社・寺院・教会,青井阿蘇神社,B,歴史資源
九州,大分,宇佐市,人文,神社・寺院・教会,宇佐神宮,A,歴史資源
九州,大分,国東市,人文,神社・寺院・教会,両子寺,B,歴史資源
九州,宮崎,日南市,人文,神社・寺院・教会,鵜戸神宮,B,歴史資源
九州,宮崎,宮崎市,人文,神社・寺院・教会,宮崎神宮,B,歴史資源
九州,宮崎,宮崎市,人文,神社・寺院・教会,青島神社,B,歴史資源
九州,鹿児島,鹿児島市,人文,神社・寺院・教会,照国神社,B,歴史資源
九州,鹿児島,霧島市,人文,神社・寺院・教会,霧島神宮,B,歴史資源
九州,沖縄,南城市,人文,神社・寺院・教会,斎場御嶽,A,歴史資源
北海道,北海道,函館市,人文,城跡・城郭・宮殿,五稜郭,A,歴史資源
北海道,北海道,松前町,人文,城跡・城郭・宮殿,松前城,B,歴史資源
東北,青森,弘前市,人文,城跡・城郭・宮殿,弘前城,B,歴史資源
東北,宮城,多賀城市,人文,城跡・城郭・宮殿,多賀城,B,歴史資源
東北,宮城,仙台市,人文,城跡・城郭・宮殿,青葉城（青葉城公園）,B,歴史資源
東北,福島,会津若松市,人文,城跡・城郭・宮殿,若松城（鶴ヶ城）,A,歴史資源
東北,福島,二本松市,人文,城跡・城郭・宮殿,二本松城,B,歴史資源
東北,福島,白河市,人文,城跡・城郭・宮殿,白河小峰城,B,歴史資源
東京,東京,千代田区,人文,城跡・城郭・宮殿,江戸城跡,S,歴史資源
南関東,神奈川,小田原市,人文,城跡・城郭・宮殿,小田原城,B,歴史資源
北陸,新潟,新発田市,人文,城跡・城郭・宮殿,新発田城,B,歴史資源
北陸,富山,富山市,人文,城跡・城郭・宮殿,富山城,B,歴史資源
北陸,富山,高岡市,人文,城跡・城郭・宮殿,高岡城,B,歴史資源
北陸,石川,金沢市,人文,城跡・城郭・宮殿,金沢城,B,歴史資源
北陸,福井,坂井市,人文,城跡・城郭・宮殿,丸岡城,A,歴史資源
東海,長野,松本市,人文,城跡・城郭・宮殿,松本城,A,歴史資源
東海,長野,上田市,人文,城跡・城郭・宮殿,上田城,B,歴史資源
東海,長野,長野市,人文,城跡・城郭・宮殿,松代城,B,歴史資源
東海,長野,伊那市,人文,城跡・城郭・宮殿,高遠城,B,歴史資源
東海,長野,小諸市,人文,城跡・城郭・宮殿,小諸城（懐古園）,B,歴史資源
北陸,岐阜,恵那市,人文,城跡・城郭・宮殿,岩村城,B,歴史資源
北陸,岐阜,郡上市,人文,城跡・城郭・宮殿,郡上八幡城,B,歴史資源
北陸,岐阜,岐阜市,人文,城跡・城郭・宮殿,岐阜城,B,歴史資源
東海,静岡,静岡市,人文,城跡・城郭・宮殿,駿府城,B,歴史資源
東海,静岡,掛川市,人文,城跡・城郭・宮殿,掛川城,B,歴史資源
東海,愛知,名古屋市,人文,城跡・城郭・宮殿,名古屋城,A,歴史資源
東海,愛知,岡崎市,人文,城跡・城郭・宮殿,岡崎城,B,歴史資源
東海,愛知,犬山市,人文,城跡・城郭・宮殿,犬山城,B,歴史資源
南関西,三重,伊賀市,人文,城跡・城郭・宮殿,伊賀上野城,B,歴史資源
北関西,滋賀,彦根市,人文,城跡・城郭・宮殿,彦根城,A,歴史資源
北関西,滋賀,近江八幡市,人文,城跡・城郭・宮殿,安土城,B,歴史資源
北関西,京都,京都市,人文,城跡・城郭・宮殿,桂離宮,S,歴史資源
北関西,京都,京都市,人文,城跡・城郭・宮殿,京都御所,S,歴史資源
北関西,京都,京都市,人文,城跡・城郭・宮殿,二条城,A,歴史資源
南関西,大阪,大阪市,人文,城跡・城郭・宮殿,大阪城（大阪城公園）,A,歴史資源
南関西,大阪,岸和田市,人文,城跡・城郭・宮殿,岸和田城,B,歴史資源
中国,兵庫,姫路市,人文,城跡・城郭・宮殿,姫路城,S,歴史資源
中国,兵庫,篠山市,人文,城跡・城郭・宮殿,篠山城,B,歴史資源
中国,兵庫,赤穂市,人文,城跡・城郭・宮殿,赤穂城,B,歴史資源
中国,兵庫,明石市,人文,城跡・城郭・宮殿,明石城,B,歴史資源
南関西,和歌山,和歌山市,人文,城跡・城郭・宮殿,和歌山城,B,歴史資源
中国,鳥取,鳥取市,人文,城跡・城郭・宮殿,鳥取城,B,歴史資源
中国,鳥取,米子市,人文,城跡・城郭・宮殿,米子城,B,歴史資源
中国,島根,松江市,人文,城跡・城郭・宮殿,松江城,A,歴史資源
中国,島根,津和野町,人文,城跡・城郭・宮殿,津和野城,B,歴史資源
中国,岡山,総社市,人文,城跡・城郭・宮殿,鬼ノ城,B,歴史資源
中国,岡山,岡山市,人文,城跡・城郭・宮殿,岡山城,B,歴史資源
中国,岡山,高梁市,人文,城跡・城郭・宮殿,備中松山城,B,歴史資源
中国,岡山,津山市,人文,城跡・城郭・宮殿,津山城,B,歴史資源
中国,広島,広島市,人文,城跡・城郭・宮殿,広島城,B,歴史資源
中国,広島,福山市,人文,城跡・城郭・宮殿,福山城,B,歴史資源
中国,山口,萩市,人文,城跡・城郭・宮殿,萩城,B,歴史資源
中国,山口,岩国市,人文,城跡・城郭・宮殿,岩国城,B,歴史資源
四国,徳島,徳島市,人文,城跡・城郭・宮殿,徳島城跡,B,歴史資源
四国,香川,高松市,人文,城跡・城郭・宮殿,高松城,B,歴史資源
四国,香川,丸亀市,人文,城跡・城郭・宮殿,丸亀城,B,歴史資源
四国,愛媛,松山市,人文,城跡・城郭・宮殿,松山城,A,歴史資源
四国,愛媛,宇和島市,人文,城跡・城郭・宮殿,宇和島城,B,歴史資源
四国,愛媛,今治市,人文,城跡・城郭・宮殿,今治城,B,歴史資源
四国,愛媛,大洲市,人文,城跡・城郭・宮殿,大洲城,B,歴史資源
四国,高知,高知市,人文,城跡・城郭・宮殿,高知城,A,歴史資源
九州,福岡,大野城市,人文,城跡・城郭・宮殿,大野城,B,歴史資源
九州,福岡,福岡市,人文,城跡・城郭・宮殿,福岡城（大濠公園）,B,歴史資源
九州,佐賀,唐津市,人文,城跡・城郭・宮殿,唐津城,B,歴史資源
九州,長崎,島原市,人文,城跡・城郭・宮殿,島原城,B,歴史資源
九州,長崎,平戸市,人文,城跡・城郭・宮殿,平戸城,B,歴史資源
九州,長崎,南島原市,人文,城跡・城郭・宮殿,原城跡,B,歴史資源
九州,熊本,熊本市,人文,城跡・城郭・宮殿,熊本城,A,歴史資源
九州,熊本,山鹿市,人文,城跡・城郭・宮殿,鞠智城,B,歴史資源
九州,熊本,人吉市,人文,城跡・城郭・宮殿,人吉城,B,歴史資源
九州,大分,竹田市,人文,城跡・城郭・宮殿,岡城,B,歴史資源
九州,宮崎,日南市,人文,城跡・城郭・宮殿,飫肥城,B,歴史資源
九州,沖縄,那覇市,人文,城跡・城郭・宮殿,首里城（首里城公園）,A,歴史資源
九州,沖縄,今帰仁村,人文,城跡・城郭・宮殿,今帰仁城,A,歴史資源
九州,沖縄,北中城村,人文,城跡・城郭・宮殿,中城,B,歴史資源
北海道,北海道,函館市,人文,集落・街,函館市元町末広町の街並み,A,現代資源
北海道,北海道,札幌市,人文,集落・街,すすきの,B,現代資源
北海道,北海道,函館市,人文,建造物,函館の石造り建造物と倉庫群,B,現代資源
東北,岩手,金ケ崎町,人文,集落・街,金ケ崎町城内諏訪小路,B,現代資源
東北,宮城,登米市,人文,集落・街,登米町の歴史的建造物群,B,現代資源
東北,秋田,仙北市,人文,集落・街,角館武家屋敷,A,現代資源
東北,山形,鶴岡市,人文,集落・街,羽黒山宿坊,B,現代資源
東北,福島,下郷町,人文,集落・街,大内宿,A,現代資源
東北,福島,喜多方市,人文,集落・街,喜多方蔵の街並み,B,現代資源
北関東,茨城,桜川市,人文,集落・街,桜川市真壁の街並み,B,現代資源
北関東,栃木,栃木市,人文,集落・街,巴波川の蔵屋敷,B,現代資源
南関東,埼玉,川越市,人文,集落・街,川越の街並み,A,現代資源
南関東,千葉,香取市,人文,集落・街,佐原の街並み,B,現代資源
東京,東京,渋谷区,人文,集落・街,原宿,S,現代資源
東京,東京,中央区,人文,集落・街,銀座通り,A,現代資源
東京,東京,台東区,人文,集落・街,合羽橋商店街の道具街,B,現代資源
東京,東京,千代田区,人文,集落・街,神田の古本屋街,B,現代資源
東京,東京,豊島区,人文,集落・街,巣鴨地蔵通り商店街,B,現代資源
東京,東京,新宿区,人文,集落・街,新大久保,B,現代資源
東京,東京,渋谷区,人文,集落・街,代官山,B,現代資源
東京,東京,港区,人文,集落・街,六本木,B,現代資源
東京,東京,渋谷区,人文,集落・街,渋谷,B,現代資源
東京,東京,豊島区,人文,集落・街,池袋,B,現代資源
東京,東京,千代田区,人文,集落・街,丸の内,B,現代資源
東京,東京,台東区/文京区,人文,集落・街,谷根千（谷中・根津・千駄木）,B,現代資源
東京,東京,台東区,人文,集落・街,秋葉原,B,現代資源
東京,東京,新宿区,人文,集落・街,新宿歌舞伎町,B,現代資源
東京,東京,檜原村,人文,集落・街,数馬の民家,B,現代資源
東京,東京,世田谷市,人文,年中行事（祭り・伝統行事）,世田谷ボロ市,B,歴史資源
南関東,神奈川,横浜市,人文,集落・街,みなとみらい,B,現代資源
