,地域,都道府県,市町村名,自然・人文,種別名称,資源名称,資源ランク
1555,北関西,滋賀,甲賀市,人文,建造物,甲賀流忍術屋敷,B
1556,北関西,京都,京都市,人文,建造物,渡月橋,B
1557,北関西,京都,京都市,人文,建造物,角屋,B
1558,北関西,京都,京都市,人文,建造物,二条陣屋,B
1559,南関西,大阪,大阪市,人文,建造物,大阪市中央公会堂,A
1560,南関西,大阪,吹田市,人文,建造物,太陽の塔,A
1561,南関西,大阪,大阪市,人文,建造物,通天閣,B
1562,南関西,大阪,大阪市,人文,建造物,泉布観,B
1563,南関西,大阪,大阪市,人文,建造物,大阪府立中之島図書館,B
1564,南関西,大阪,堺市,人文,建造物,南海本線浜寺公園駅,B
1565,中国,兵庫,神戸市/淡路市,人文,建造物,明石海峡大橋,A
1566,中国,兵庫,香美町,人文,建造物,余部の鉄橋,B
1567,南関西,奈良,十津川村,人文,建造物,谷瀬の吊橋,B
1568,南関西,奈良,奈良市,人文,建造物,奈良ホテル,B
1569,南関西,奈良,奈良市,人文,建造物,JR旧奈良駅舎,B
1570,中国,鳥取,鳥取市,人文,建造物,仁風閣,B
1571,中国,島根,出雲市,人文,建造物,旧大社駅,B
1572,中国,岡山,備前市,人文,建造物,閑谷学校跡,A
1573,中国,岡山,倉敷市,人文,建造物,倉敷アイビースクエア,B
1574,中国,広島,江田島市,人文,建造物,海上自衛隊第1術科学校（旧海軍兵学校）,B
1575,中国,山口,岩国市,人文,建造物,錦帯橋,A
1576,中国,山口,山口市,人文,建造物,山口県政資料館,B
1577,四国,徳島,三好市,人文,建造物,祖谷のかずら橋,B
1578,四国,徳島,鳴門市/南あわじ市,人文,建造物,大鳴門橋,B
1579,四国,香川,観音寺市,人文,建造物,豊稔池ダム,B
1580,四国,愛媛,松山市,人文,建造物,萬翠荘（愛媛県立美術館分館郷土美術館）,B
1581,九州,佐賀,佐賀市,人文,建造物,旧筑後川橋りょう,B
1582,九州,長崎,長崎市,人文,建造物,旧グラバー住宅,A
1583,九州,長崎,長崎市,人文,建造物,眼鏡橋,B
1584,九州,長崎,長崎市,人文,建造物,孔子廟唐人館,B
1585,九州,熊本,南阿蘇村,人文,建造物,第一白川橋梁,B
1586,九州,熊本,山都町,人文,建造物,通潤橋,B
1587,九州,大分,竹田市,人文,建造物,白水ダム,B
1588,九州,大分,中津市,人文,建造物,耶馬渓橋,B
1589,九州,大分,九重町,人文,建造物,九重“夢”大吊橋,B
1590,九州,宮崎,美郷町,人文,建造物,西の正倉院,B
1591,九州,鹿児島,南種子町,人文,博物館・美術館,種子島宇宙センター,B
1592,九州,沖縄,糸満市,人文,建造物,ひめゆりの塔,B
1593,北海道,北海道,札幌市,人文,年中行事（祭り・伝統行事）,さっぽろ雪まつり,A
1594,北海道,北海道,札幌市,人文,年中行事（祭り・伝統行事）,ＹＯＳＡＫＯＩソーラン祭り,B
1595,北海道,北海道,釧路市,人文,芸能・興行・イベント,アイヌ古式舞踊,B
1596,東北,青森,青森市,人文,年中行事（祭り・伝統行事）,青森のねぶた・ねぷた,S
1597,東北,青森,弘前市,人文,年中行事（祭り・伝統行事）,お山参詣,B
1598,東北,青森,八戸市,人文,年中行事（祭り・伝統行事）,八戸三社大祭,B
1599,東北,青森,むつ市,人文,年中行事（祭り・伝統行事）,恐山例大祭,B
1600,東北,青森,むつ市,人文,年中行事（祭り・伝統行事）,田名部まつり,B
1601,東北,青森,八戸市,人文,年中行事（祭り・伝統行事）,八戸えんぶり,B
1602,東北,青森,黒石市,人文,年中行事（祭り・伝統行事）,黒石よされ,B
1603,東北,岩手,水沢市,人文,年中行事（祭り・伝統行事）,日高火防祭り,B
1604,東北,岩手,滝沢市/盛岡市,人文,年中行事（祭り・伝統行事）,チャグチャグ馬っ子祭,B
1605,東北,岩手,盛岡市,人文,年中行事（祭り・伝統行事）,盛岡さんさ踊り,B
1606,東北,岩手,北上市,人文,年中行事（祭り・伝統行事）,北上・みちのく芸能まつり（鬼剣舞）,B
1607,東北,岩手,花巻市,人文,年中行事（祭り・伝統行事）,花巻まつり,B
1608,東北,宮城,仙台市,人文,年中行事（祭り・伝統行事）,仙台七夕まつり,A
1609,東北,宮城,塩釜市,人文,年中行事（祭り・伝統行事）,塩釜みなと祭,B
1610,東北,秋田,秋田市,人文,年中行事（祭り・伝統行事）,竿燈まつり,A
1611,東北,秋田,大仙市,人文,年中行事（祭り・伝統行事）,大曲の花火,A
1612,東北,秋田,横手市,人文,年中行事（祭り・伝統行事）,かまくら,B
1613,東北,秋田,男鹿市,人文,年中行事（祭り・伝統行事）,なまはげ,B
1614,東北,秋田,仙北市,人文,年中行事（祭り・伝統行事）,角館祭りのやま行事,B
1615,東北,秋田,羽後町,人文,年中行事（祭り・伝統行事）,西馬音内の盆踊,B
1616,東北,秋田,鹿角市,人文,年中行事（祭り・伝統行事）,毛馬内の盆踊,B
1617,東北,秋田,鹿角市,人文,年中行事（祭り・伝統行事）,大日堂舞楽,B
1618,東北,秋田,秋田市,人文,年中行事（祭り・伝統行事）,土崎神明社祭の曳山行事,B
1619,東北,山形,山形市,人文,年中行事（祭り・伝統行事）,花笠まつり,A
1620,東北,山形,新庄市,人文,年中行事（祭り・伝統行事）,新庄祭り,B
1621,東北,山形,鶴岡市,人文,年中行事（祭り・伝統行事）,黒川能,B
1622,東北,山形,酒田市,人文,年中行事（祭り・伝統行事）,黒森歌舞伎,B
1623,東北,山形,鶴岡市,人文,年中行事（祭り・伝統行事）,羽黒山の松例祭,B
1624,東北,山形,天童市,人文,年中行事（祭り・伝統行事）,天童桜祭り,B
1625,東北,山形,酒田市,人文,年中行事（祭り・伝統行事）,酒田山王祭,B
1626,東北,山形,米沢市,人文,年中行事（祭り・伝統行事）,上杉祭り,B
1627,東北,福島,檜枝岐村,人文,年中行事（祭り・伝統行事）,檜枝岐歌舞伎,B
1628,東北,福島,相馬市/南相馬市,人文,年中行事（祭り・伝統行事）,相馬野馬追,A
1629,東北,福島,二本松市,人文,年中行事（祭り・伝統行事）,二本松提燈祭り,B
1630,東北,福島,郡山市,人文,年中行事（祭り・伝統行事）,釆女まつり,B
1631,東北,福島,南会津町,人文,年中行事（祭り・伝統行事）,田島祇園祭,B
1632,北関東,茨城,土浦市,人文,年中行事（祭り・伝統行事）,土浦全国花火競技大会,B
1633,北関東,茨城,鹿嶋市,人文,年中行事（祭り・伝統行事）,鹿島神宮祭頭祭,B
1634,北関東,茨城,古河市,人文,年中行事（祭り・伝統行事）,古河堤灯竿もみ祭,B
1635,北関東,茨城,日立市,人文,年中行事（祭り・伝統行事）,日立風流物,B
1636,北関東,栃木,日光市,人文,年中行事（祭り・伝統行事）,日光和楽踊,B
1637,北関東,栃木,日光市,人文,年中行事（祭り・伝統行事）,東照宮百物揃（千人行列）,B
1638,北関東,栃木,那須烏山市,人文,年中行事（祭り・伝統行事）,八雲神社天王祭,B
1639,北関東,栃木,鹿沼市,人文,年中行事（祭り・伝統行事）,鹿沼今宮神社祭の屋台行事,B
1640,南関東,埼玉,熊谷市,人文,年中行事（祭り・伝統行事）,うちわまつり,B
1641,南関東,埼玉,秩父市,人文,年中行事（祭り・伝統行事）,秩父夜祭,A
1642,南関東,埼玉,川越市,人文,年中行事（祭り・伝統行事）,川越祭り（川越氷川祭り）,B
1643,南関東,千葉,香取市,人文,年中行事（祭り・伝統行事）,午年神幸祭,B
1644,南関東,千葉,成田市,人文,年中行事（祭り・伝統行事）,成田山車まつり,B
1645,南関東,千葉,香取市,人文,年中行事（祭り・伝統行事）,佐原の大祭,B
1646,東京,東京,江東区,人文,年中行事（祭り・伝統行事）,深川八幡祭,B
1647,東京,東京,台東区,人文,年中行事（祭り・伝統行事）,三社祭,A
1648,東京,東京,台東区,人文,年中行事（祭り・伝統行事）,酉の市（鷲神社）,B
1649,東京,東京,千代田区,人文,年中行事（祭り・伝統行事）,神田祭,B
1650,東京,東京,千代田区,人文,年中行事（祭り・伝統行事）,山王祭,B
1651,南関東,神奈川,平塚市,人文,年中行事（祭り・伝統行事）,湘南ひらつか七夕まつり,B
1652,南関東,神奈川,鎌倉市,人文,年中行事（祭り・伝統行事）,流鏑馬神事（鶴岡八幡宮）,B
1653,北陸,新潟,佐渡市,人文,年中行事（祭り・伝統行事）,佐渡人形芝居,B
1654,北陸,新潟,村上市,人文,年中行事（祭り・伝統行事）,村上大祭,B
1655,北陸,新潟,糸魚川市,人文,年中行事（祭り・伝統行事）,けんか祭,B
1656,北陸,新潟,長岡市,人文,年中行事（祭り・伝統行事）,長岡花火,B
1657,北陸,新潟,十日町市,人文,年中行事（祭り・伝統行事）,十日町雪祭り,B
1658,北陸,新潟,柏崎市,人文,年中行事（祭り・伝統行事）,綾子舞,B
1659,北陸,新潟,小千谷市,人文,年中行事（祭り・伝統行事）,片貝まつり（花火）,B
1660,北陸,新潟,糸魚川市,人文,年中行事（祭り・伝統行事）,青海の竹のからかい,B
1661,北陸,富山,富山市,人文,年中行事（祭り・伝統行事）,八尾の曳山祭,B
1662,北陸,富山,高岡市,人文,年中行事（祭り・伝統行事）,伏木曳山祭,B
1663,北陸,富山,富山市,人文,年中行事（祭り・伝統行事）,おわら風の盆,A
1664,北陸,富山,南砺市,人文,年中行事（祭り・伝統行事）,城端曳山祭（城端神明宮祭の曳山行事）,A
1665,北陸,富山,高岡市,人文,年中行事（祭り・伝統行事）,高岡曳山祭（高岡御車山祭の御車山行事）,B
1666,北陸,富山,魚津市,人文,年中行事（祭り・伝統行事）,たてもん祭り（魚津のタテモン行事）,B
1667,北陸,石川,七尾市,人文,年中行事（祭り・伝統行事）,青柏祭,B
1668,北陸,石川,七尾市,人文,年中行事（祭り・伝統行事）,石崎の奉燈祭,B
1669,北陸,石川,輪島市,人文,年中行事（祭り・伝統行事）,輪島大祭,B
1670,北陸,石川,金沢市,人文,年中行事（祭り・伝統行事）,金沢百万石まつり,B
1671,北陸,石川,能登町,人文,年中行事（祭り・伝統行事）,伴旗まつり,B
1672,北陸,石川,能登町,人文,年中行事（祭り・伝統行事）,あばれ祭,B
1673,北陸,福井,坂井市,人文,年中行事（祭り・伝統行事）,三国祭,B
1674,北陸,福井,敦賀市,人文,年中行事（祭り・伝統行事）,敦賀まつり,B
1675,東海,山梨,甲府市,人文,年中行事（祭り・伝統行事）,信玄公祭り,B
1676,東海,山梨,富士吉田市,人文,年中行事（祭り・伝統行事）,吉田の火祭り,B
1677,東海,長野,大鹿村,人文,年中行事（祭り・伝統行事）,大鹿歌舞伎,B
1678,東海,長野,南木曽町,人文,年中行事（祭り・伝統行事）,田立花馬祭,B
1679,東海,長野,諏訪市/茅野市/下諏訪町,人文,年中行事（祭り・伝統行事）,御柱祭,A
1680,東海,長野,阿南町,人文,年中行事（祭り・伝統行事）,新野の盆踊,B
1681,東海,長野,野沢温泉村,人文,年中行事（祭り・伝統行事）,野沢温泉の道祖神祭り,B
1682,北陸,岐阜,白川村,人文,年中行事（祭り・伝統行事）,どぶろく祭,B
1683,北陸,岐阜,高山市,人文,年中行事（祭り・伝統行事）,高山祭,A
1684,北陸,岐阜,郡上市,人文,年中行事（祭り・伝統行事）,郡上おどり,A
1685,北陸,岐阜,飛騨市,人文,年中行事（祭り・伝統行事）,起太鼓古川祭（古川祭の起こし太鼓・屋台行事）,B
1686,北陸,岐阜,八百津町,人文,年中行事（祭り・伝統行事）,久田見まつり,B
1687,北陸,岐阜,垂井町,人文,年中行事（祭り・伝統行事）,表佐の太鼓踊り,B
1688,東海,静岡,掛川市,人文,年中行事（祭り・伝統行事）,掛川大祭,B
1689,東海,静岡,掛川市,人文,年中行事（祭り・伝統行事）,三熊野神社大祭,B
1690,東海,静岡,焼津市,人文,年中行事（祭り・伝統行事）,藤守の田遊び,B
1691,東海,静岡,浜松市,人文,年中行事（祭り・伝統行事）,浜松凧あげ,B
1692,東海,愛知,半田市,人文,年中行事（祭り・伝統行事）,半田山車祭り,B
1693,東海,愛知,蒲郡市,人文,年中行事（祭り・伝統行事）,三谷祭,B
1694,東海,愛知,津島市/愛西市,人文,年中行事（祭り・伝統行事）,尾張津島天王祭り（津島祭り）,A
1695,東海,愛知,名古屋市,人文,年中行事（祭り・伝統行事）,名古屋祭り,B
1696,東海,愛知,稲沢市,人文,年中行事（祭り・伝統行事）,大国神社の裸まつり（国府宮裸祭り）,B
1697,東海,愛知,西尾市,人文,年中行事（祭り・伝統行事）,大提灯祭り（諏訪神社）,B
1698,東海,愛知,犬山市,人文,年中行事（祭り・伝統行事）,犬山祭,B
1699,東海,愛知,知立市,人文,年中行事（祭り・伝統行事）,知立まつり（知立の山車文楽とからくり）,B
1700,東海,愛知,半田市,人文,年中行事（祭り・伝統行事）,亀崎潮干祭の山車行事,B
1701,東海,愛知,蟹江町,人文,年中行事（祭り・伝統行事）,須成祭の車楽船行事と神葭流し,B
1702,東海,愛知,豊橋市,人文,年中行事（祭り・伝統行事）,豊橋の祇園祭,B
1703,東海,愛知,豊川市,人文,年中行事（祭り・伝統行事）,豊川稲荷秋季大祭,B
1704,南関西,三重,伊勢市,人文,年中行事（祭り・伝統行事）,式年遷宮,S
1705,南関西,三重,桑名市,人文,年中行事（祭り・伝統行事）,伊勢大神楽,B
1706,南関西,三重,伊賀市,人文,年中行事（祭り・伝統行事）,上野天神祭,B
1707,南関西,三重,志摩市,人文,年中行事（祭り・伝統行事）,伊雑宮御田植祭,B
1708,南関西,三重,桑名市,人文,年中行事（祭り・伝統行事）,多度祭,B
1709,南関西,三重,桑名市,人文,年中行事（祭り・伝統行事）,桑名石取祭の祭車行事,B
1710,南関西,三重,四日市市,人文,年中行事（祭り・伝統行事）,鳥出神社の鯨船行事,B
1711,北関西,滋賀,日野町,人文,年中行事（祭り・伝統行事）,日野祭,B
1712,北関西,滋賀,守山市,人文,年中行事（祭り・伝統行事）,守山の火祭,B
1713,北関西,滋賀,大津市,人文,年中行事（祭り・伝統行事）,大津祭,B
1714,北関西,滋賀,大津市,人文,年中行事（祭り・伝統行事）,山王祭（坂本日吉神社）,B
1715,北関西,滋賀,長浜市,人文,年中行事（祭り・伝統行事）,長浜曵山祭,B
1716,北関西,滋賀,近江八幡市,人文,年中行事（祭り・伝統行事）,近江八幡左義長まつり,B
